disease	node_num	prob_mean	zscore	zscore_mod
Pharyngeal Diseases	343	0.00031410979243875	-0.449925498734603	-0.328768521712036
Common Variable Immunodeficiency	55	0.000312847801133822	-0.454395231487947	-0.335101038300359
Hernia, Diaphragmatic	32	0.0003127439771503	-0.454762956255874	-0.335622014233673
Decision Making	249	0.000311848111570493	-0.457935941449213	-0.340117357127783
Skin Diseases, Vascular	384	0.00031102399025725	-0.4608548221199	-0.344252696148363
Herpes Simplex	47	0.000310363854723574	-0.463192896403767	-0.347565174769425
Paraproteinemias	324	0.00030999696987967	-0.464492332617868	-0.349406157627988
Influenza, Human	57	0.000309878056063359	-0.464913502698449	-0.350002852479552
Necrosis	851	0.000309412619987664	-0.466561988598471	-0.35233835325411
Scleroderma, Diffuse	33	0.000308976481711278	-0.468106707275482	-0.354526841288244
Cystadenocarcinoma	103	0.000308842858461721	-0.468579975366014	-0.355197346260107
Long QT Syndrome	68	0.000308614105549943	-0.469390174594969	-0.356345200134225
Orientation	101	0.000308436727533536	-0.470018413733036	-0.357235261125068
Lung Diseases, Fungal	34	0.000308209736860221	-0.470822371449112	-0.358374272304104
Cysts	497	0.000308008783777972	-0.471534108978607	-0.359382630065244
Lupus Erythematosus, Cutaneous	33	0.000307071891711481	-0.474852402170954	-0.364083838805238
Mental Processes	849	0.000306433233542603	-0.477114407720817	-0.367288546660907
Prediabetic State	79	0.000305923057948819	-0.478921352469633	-0.3698485448146
Enterovirus Infections	56	0.000305811368920476	-0.47931693372778	-0.370408986571968
Panuveitis	251	0.000305364405221985	-0.480899993987306	-0.372651795237936
Cerebrovascular Disorders	1081	0.000305346715209103	-0.480962648642437	-0.372740561538931
Pregnancy Complications, Infectious	68	0.000305308346136854	-0.481098544585837	-0.37293309280721
Leukemia, T-Cell, Acute	70	0.000305186747634818	-0.48152922331174	-0.373543259080345
Neoplasms, Radiation-Induced	64	0.000305145796800012	-0.48167426336621	-0.373748745314442
Carcinoma, Neuroendocrine	219	0.000304229553037063	-0.484919424201559	-0.378346343416084
Hodgkin Disease	226	0.000303563008429872	-0.487280198202686	-0.381690981976909
Pulmonary Disease, Chronic Obstructive	643	0.000302715425206627	-0.490282176488375	-0.385944049965748
Psychophysiology	632	0.000302468384760816	-0.491157146678527	-0.387183668428233
Alopecia	118	0.000302392920604854	-0.491424426340669	-0.38756233824758
Lymphoma, Large-Cell, Diffuse	201	0.000302371081301469	-0.49150177699219	-0.38767192517613
Adrenal Gland Neoplasms	90	0.000301328956008812	-0.495192786221406	-0.392901181255069
DNA Damage	579	0.000300449990268115	-0.498305915404561	-0.397311722842634
Cholestasis	138	0.000300270163661738	-0.49894282698177	-0.398214070555694
Polymyositis	46	0.000299983815558078	-0.499957017406688	-0.399650929993141
Leptospirosis	33	0.000299889473985711	-0.500291157280997	-0.400124324357783
Hypogonadism	69	0.000298654341597193	-0.504665760869878	-0.406322066219016
Lymphoma, Large-Cell	204	0.000297978950171537	-0.507057868616417	-0.409711097022855
Communication Disorders	129	0.000297769978573301	-0.507798006201759	-0.410759690707413
Anemia, Aplastic	106	0.000296062074813965	-0.513847075908385	-0.419329740948665
Hemorrhagic Disorders	501	0.000295171005246887	-0.517003074538424	-0.423801018042915
Amenorrhea	59	0.000294474586146347	-0.519469658302974	-0.427295563123673
Infant, Newborn, Diseases	648	0.000294452127435346	-0.519549202778254	-0.427408258163178
Hypercalcemia	35	0.000294071263394819	-0.520898150643321	-0.429319386904809
Sleep	542	0.000293802014122599	-0.521851780265138	-0.430670446516763
Neoplasm Invasiveness	446	0.000293667228406353	-0.522329165591197	-0.431346784602979
Genomic Instability	423	0.000293424665406735	-0.523188277520027	-0.432563935793163
Diabetes Mellitus, Type 1	697	0.000293299250884158	-0.523632471863615	-0.433193250386324
Arthritis, Juvenile Rheumatoid	143	0.000292683969754443	-0.525811680394817	-0.436280655145127
Oral Ulcer	34	0.000292502695751185	-0.526453718376005	-0.437190265717071
Neuralgia	47	0.000291933268444744	-0.528470521401751	-0.440047581650863
Neutropenia	223	0.000291443016623201	-0.530206899945393	-0.442507604774839
Learning	729	0.000291355051167727	-0.530518456828519	-0.442949004571979
Fibrosis	712	0.000291139543641569	-0.531281743425264	-0.444030394736059
Cell Transformation, Neoplastic	260	0.000290890788164571	-0.532162787929113	-0.445278619013339
Azoospermia	202	0.000290879915685037	-0.532201296180075	-0.445333175773544
Otorhinolaryngologic Neoplasms	371	0.000289209995295937	-0.538115836026339	-0.453712630151603
Sleep Disorders	426	0.000288212757305142	-0.54164786298479	-0.458716647290672
Meningeal Neoplasms	315	0.000287088220361206	-0.545630758580841	-0.464359434862856
Graves Disease	266	0.000286833918619931	-0.546531446896024	-0.46563548960965
Leukemia, Myeloid, Chronic	201	0.000286208597936818	-0.548746213612511	-0.468773271608121
Nevus	64	0.0002860190510457	-0.549417552586256	-0.469724394510144
Bone Marrow Diseases	416	0.000285580001468899	-0.550972582534647	-0.471927491090394
Bronchial Hyperreactivity	142	0.000283746752875057	-0.557465599762988	-0.481126506238665
Eczema	122	0.000283538323627564	-0.558203816445334	-0.482172378474144
Myocardial Infarction	862	0.000283156766386936	-0.559555219493082	-0.484086985608311
Rhinitis	236	0.00028218078596058	-0.563011956208518	-0.488984334913051
Sleep Disorders, Intrinsic	373	0.000281870402426525	-0.564111275548396	-0.490541801173295
Dementia	1749	0.000281660447926747	-0.564854894383728	-0.491595326936465
Anemia	579	0.000280131898085956	-0.570268726683382	-0.499265401353845
Lymphoma, B-Cell	258	0.000279768563494071	-0.571555588581264	-0.501088569486017
Infertility	523	0.000279649782699362	-0.571976287524677	-0.501684596851604
Meningioma	326	0.000279167287148667	-0.573685194834783	-0.504105699965892
Psychotic Disorders	330	0.000278852157831355	-0.574801322834738	-0.505686979980701
Adenocarcinoma, Mucinous	109	0.000278754816620797	-0.575146086855997	-0.506175426159513
Retinoblastoma	59	0.000278691976372698	-0.575368655041736	-0.506490750767493
Osteoporosis	966	0.000277975678619544	-0.577905645206339	-0.510085044473251
Melanoma	471	0.000277939931165391	-0.578032255877944	-0.510264420785536
Colitis, Ulcerative	412	0.000277577082280094	-0.579317397495635	-0.512085151702005
Cystadenocarcinoma, Serous	99	0.000277428206941719	-0.579844685578763	-0.512832189772847
Dyssomnias	381	0.000277129741845339	-0.580901792083231	-0.514329850784047
Neoplasm Metastasis	579	0.00027571609220861	-0.585908669752169	-0.521423370160688
Eye Neoplasms	56	0.000274750205590011	-0.589329656123715	-0.526270069984079
Meningococcal Infections	168	0.000272735288392745	-0.596466108931848	-0.536380675759218
Skin Neoplasms	405	0.000272230740417636	-0.598253121727557	-0.538912435217075
Bronchitis	262	0.000272170777824437	-0.598465497807921	-0.539213320107981
Peritoneal Neoplasms	76	0.000271978954742285	-0.599144898616623	-0.54017586465564
Arterial Occlusive Diseases	1103	0.000270779929470635	-0.603391617677089	-0.546192425461481
Sjogren's Syndrome	114	0.000270427869674749	-0.604638546395746	-0.54795901805909
Astrocytoma	365	0.000270404677793418	-0.604720687620644	-0.54807539205681
Kidney Failure, Chronic	1149	0.000270266858524954	-0.605208817210674	-0.548766952133596
Gout	169	0.000270037233575301	-0.606022105031626	-0.54991918178612
Pancreatic Diseases	753	0.000269744323596631	-0.607059536367588	-0.551388967902373
Chromosomal Instability	118	0.000269679855865084	-0.607287868789614	-0.551712459021401
Carcinoma, Papillary	125	0.000269573965329009	-0.607662912892941	-0.552243804660331
Ankylosis	217	0.000269471096373651	-0.608027255133075	-0.552759988380207
Delirium, Dementia, Amnestic, Cognitive Disorders	1794	0.000268697671173862	-0.610766579829099	-0.556640940561385
Pneumococcal Infections	39	0.000267722761773254	-0.6142195231754	-0.56153291559113
Multiple Sclerosis	1033	0.000267129993283718	-0.616318996224447	-0.564507354700466
Arteriosclerosis	1149	0.000266172540603132	-0.619710111194479	-0.569311734063991
Diabetes, Gestational	264	0.000266159563884203	-0.619756072260457	-0.569376849637736
Carcinoma, Non-Small-Cell Lung	659	0.000265574568229857	-0.621828015408228	-0.572312285619564
Conduct Disorder	96	0.000265435593030152	-0.622320239086471	-0.573009646016628
Brain Neoplasms	400	0.000265345174347994	-0.622640484831095	-0.573463355802442
Colonic Neoplasms	390	0.000265085869086682	-0.623558894660923	-0.574764517595149
Lymphoma, Non-Hodgkin	594	0.000264837134235394	-0.624439866112435	-0.57601263837516
Renal Insufficiency, Chronic	1214	0.000264822287721396	-0.624492449636292	-0.576087136349754
Pancreatic Neoplasms	485	0.000263924960420273	-0.627670611968028	-0.580589813980993
Pregnancy Complications	1017	0.000263700723899319	-0.628464815001192	-0.58171500516345
Neisseriaceae Infections	174	0.000263419804737613	-0.629459777148091	-0.583124622840319
Facies	206	0.000263250195714769	-0.630060499991196	-0.583975699980467
Scoliosis	124	0.00026277996590167	-0.631725964395746	-0.586335255137582
Seizures	270	0.000262009382502912	-0.634455223973969	-0.590201947511976
Metabolic Syndrome X	1035	0.000261845674406396	-0.635035046860328	-0.591023414532217
Fanconi Anemia	138	0.000261807638240807	-0.635169763711769	-0.591214275315971
DNA Repair-Deficiency Disorders	169	0.000260800744946443	-0.638735987915824	-0.596266741576501
Kidney Failure	1193	0.000260779599947285	-0.638810879474061	-0.596372844572145
Epilepsy	422	0.00026061387049167	-0.639397861629216	-0.597204454522826
Aspergillosis	41	0.00026053702923877	-0.639670018706332	-0.597590034444618
Aneuploidy	237	0.000260404864605915	-0.640138120654418	-0.598253220257924
Salivary Gland Diseases	157	0.000260189951157922	-0.640899303139495	-0.599331629411108
Depressive Disorder, Major	436	0.000259789087935663	-0.642319084295789	-0.601343111577975
Bacterial Infections	732	0.000258838978668524	-0.64568419029454	-0.606110642599292
Reflex	114	0.00025812359393569	-0.648217946715128	-0.609700354881785
Anus Diseases	60	0.000257846529283447	-0.649199256923915	-0.61109063110597
Atherosclerosis	1173	0.000257787914617124	-0.649406858904107	-0.6113847522662
Liver Cirrhosis, Biliary	97	0.000257473952101321	-0.650518854315431	-0.61296017741507
Head and Neck Neoplasms	204	0.0002572004692135	-0.651487478597072	-0.614332480787516
Chagas Cardiomyopathy	42	0.00025674034846277	-0.653117138628799	-0.616641309917517
Glioma	553	0.000255384390120069	-0.657919684726281	-0.62344534150212
Mental Retardation	471	0.000254763094134243	-0.66012019673181	-0.626562928066415
Leukocyte Disorders	242	0.000254608519643762	-0.660667670125833	-0.627338563779025
Death	1757	0.000254123154028817	-0.662386742656676	-0.629774068521439
Colitis	510	0.000253282607690909	-0.665363797635249	-0.633991826288289
Adenoma	518	0.000251831070923591	-0.670504864302054	-0.641275458609452
Neoplasms, Second Primary	261	0.000251799729453599	-0.670615869817237	-0.64143272623709
Central Nervous System Diseases	3290	0.000250936022282756	-0.673674956053205	-0.645766702204642
Respiratory Insufficiency	183	0.000250609772064757	-0.674830472164512	-0.647403785526336
Neoplastic Syndromes, Hereditary	245	0.000250160256674674	-0.676422570029483	-0.649659398265738
Lacrimal Apparatus Diseases	112	0.000250114031860006	-0.676586289515767	-0.649891348679764
Agoraphobia	40	0.000250089679146827	-0.676672542185897	-0.650013547588407
Hyperparathyroidism	181	0.000249853012493704	-0.677510770378878	-0.651201111639721
Hyperinsulinism	1121	0.000249760008555873	-0.677840172606523	-0.651667793919379
Esophageal and Gastric Varices	808	0.000249502179039068	-0.678753355630481	-0.652961550608313
Esophageal Diseases	808	0.000249502179039068	-0.678753355630481	-0.652961550608313
Coronary artery disease	1121	0.000249179314792909	-0.679896879274666	-0.65458164354128
Depressive Disorder	568	0.000248838059384633	-0.681105540910977	-0.656294021055546
Personality Tests	127	0.000248691943331222	-0.681623056132494	-0.657027213375045
Infertility, Male	310	0.000248371237223164	-0.682758936062718	-0.658636477037422
Adrenocortical Carcinoma	35	0.00024781714276384	-0.684721433065362	-0.661416854637061
Alcoholism	703	0.00024733627224237	-0.686424584831573	-0.663829803555293
Neuroectodermal Tumors, Primitive	185	0.000246232843692409	-0.690332718517976	-0.669366671812128
Abnormalities, Multiple	386	0.000246231661130587	-0.690336906926633	-0.669372605761374
Leukemia, Myelocytic, Acute	472	0.000246162281137557	-0.690582637642894	-0.669720746002157
Leukemia, Nonlymphocytic, Acute	472	0.000246162281137557	-0.690582637642894	-0.669720746002157
Glioblastoma	384	0.000245507301952156	-0.692902449123619	-0.673007350704078
Psychopharmacology	398	0.000245375988628187	-0.693367535897829	-0.673666264754474
Coronary Disease	1174	0.000245342026141182	-0.69348782455589	-0.67383668432195
Cholestasis, Intrahepatic	115	0.000245327081042731	-0.693540757247095	-0.673911676981157
Eye Diseases	1337	0.000245142587295685	-0.694194198947319	-0.674837443829986
Carcinoma, Squamous Cell	843	0.000244970694336635	-0.694803011057303	-0.675699981480086
Abdominal Neoplasms	86	0.000244963258568004	-0.694829347133048	-0.675737293249208
Personality Inventory	116	0.000244320722071797	-0.697105088979367	-0.678961462072673
Alzheimer Disease	1570	0.000244051872352964	-0.698057303459215	-0.680310516775052
DNA Virus Infections	701	0.000243688943537507	-0.699342728174301	-0.682131648771196
Respiratory Tract Infections	512	0.00024337774695583	-0.700444927173946	-0.683693194804045
Leukemia, Myeloid	571	0.000243172380695568	-0.701172295339114	-0.684723697347694
Schizophrenic Psychology	227	0.000242994733056536	-0.701801489429149	-0.685615111271588
Dominance, Cerebral	105	0.000242923512300924	-0.702053739775751	-0.685972488231782
Rubella	73	0.000242849813452252	-0.702314767055817	-0.686342299957054
Alcohol-Related Disorders	685	0.000242236439916134	-0.704487219253954	-0.68942013264666
Esophageal Neoplasms	698	0.000241771289856283	-0.70613469214035	-0.691754198229017
Disease Models, Animal	344	0.00024140698189681	-0.707425001520771	-0.693582250599591
Channelopathies	42	0.00024063481147838	-0.710159882020299	-0.697456906442803
Functional Laterality	75	0.00024038903969224	-0.711030358859614	-0.698690158927661
Neoplasm Recurrence, Local	618	0.000239495621284296	-0.714194676636474	-0.703173222215438
Bone Diseases	1359	0.000237251709306756	-0.722142185325689	-0.714432895530949
Recurrence	1394	0.000237037410016739	-0.72290119258023	-0.715508222915219
Musculoskeletal Abnormalities	734	0.00023669994259222	-0.724096437899805	-0.717201592794584
Ischemia	1423	0.000236583221700011	-0.724509841061039	-0.7177872838237
Inflammatory Bowel Diseases	755	0.000236559470475402	-0.724593963373256	-0.717906464536946
Attention Deficit Disorder with Hyperactivity	357	0.000235151163839806	-0.729581917150191	-0.724973173393442
Ovarian Neoplasms	859	0.000235060818342797	-0.729901903686959	-0.725426515945211
Neoplasms, Squamous Cell	913	0.000235028624779743	-0.730015927153419	-0.725588059270654
Myocardial Ischemia	1342	0.000234917622432751	-0.730409076317056	-0.726145055345766
Neuroendocrine Tumors	591	0.000234730759129083	-0.731070910535357	-0.727082712337222
Adrenal Cortex Diseases	56	0.00023388807943602	-0.734055521451417	-0.731311175016897
Adrenal Cortex Neoplasms	56	0.00023388807943602	-0.734055521451417	-0.731311175016897
Lymphoma, Lymphoblastic	630	0.000232424923142586	-0.739237742265844	-0.738653112685802
Malocclusion	31	0.000232044647458258	-0.740584606285354	-0.74056128912865
Liver Diseases	1371	0.000232034329690186	-0.740621149854008	-0.740613062415213
Insulin Resistance	1306	0.000231649123049437	-0.741985478381659	-0.742545981788706
Prostatic Diseases	1046	0.000231503623100062	-0.742500811480067	-0.743276082574203
Paraganglioma	33	0.000231461432043553	-0.742650244163507	-0.743487792087711
Genetic Diseases, Inborn	2107	0.000230894173950208	-0.744659364249775	-0.74633422317796
Biological Psychiatry	609	0.000230526294016828	-0.745962324881202	-0.748180199272677
Appetite	122	0.000230392371320818	-0.74643665355402	-0.748852206829883
Lung Neoplasms	1287	0.000230232705582674	-0.74700215917722	-0.749653389794798
Prostatic Neoplasms	1037	0.000230179092384793	-0.747192046909128	-0.749922414203768
Autistic Disorder	482	0.000229579460380796	-0.749315829218685	-0.752931293581444
Child Development Disorders, Pervasive	703	0.0002285415534525	-0.752991897805061	-0.75813938242873
Paramyxoviridae Infections	273	0.000227953738576528	-0.755073826098684	-0.761088964916677
Respiratory Tract Neoplasms	1317	0.000227832299419879	-0.755503940453584	-0.761698331614326
Leukemia, Lymphocytic, Acute	645	0.000227753159635682	-0.755784238490613	-0.762095445282437
Addison Disease	75	0.00022745716573189	-0.756832592501774	-0.763580706154275
Nutrition Disorders	1434	0.000227135058751564	-0.757973434054658	-0.765196999220763
Multiple Endocrine Neoplasia	33	0.000226895467222432	-0.758822021601184	-0.766399239938847
Herpesviridae Infections	365	0.000226709999774613	-0.759478911964026	-0.767329892697962
Erythema Multiforme	45	0.000226625652979708	-0.759777652240881	-0.76775313450305
Candidiasis	47	0.00022607305176914	-0.761734860440946	-0.770526019164765
Overweight	1445	0.000226072647961216	-0.761736290651674	-0.77052804542308
Psychopathology	160	0.000225983575128848	-0.762051769652769	-0.770975001900782
Marijuana Abuse	70	0.000225517729051363	-0.76370170770101	-0.773312560013707
Gastroenteritis	917	0.000225453776396025	-0.763928215821243	-0.773633466543901
Refractive Errors	160	0.000225063039913437	-0.765312129995079	-0.775594133981137
Condylomata Acuminata	34	0.000225031807177809	-0.765422750393862	-0.775750855993158
Central Nervous System Neoplasms	614	0.000225028270994754	-0.765435274880491	-0.775768600123225
Abnormalities	2288	0.00022452861379445	-0.767204965483684	-0.778275818276823
Leukemia, Lymphocytic	671	0.00022429323762398	-0.768038623032986	-0.779456906845482
Pain, Postoperative	63	0.000223981599570705	-0.769142385640915	-0.781020668128314
Arthritis, Rheumatoid	938	0.000223846398863663	-0.769621240785307	-0.78169908858712
Neoplasms, Neuroepithelial	658	0.000222849841168148	-0.77315085826749	-0.786699692088444
Chromosome Aberrations	693	0.000222795840629717	-0.773342117885827	-0.786970660124485
Nervous System Neoplasms	639	0.000222175558041333	-0.775539040630699	-0.790083161585507
Ovarian Diseases	1206	0.000221901495806465	-0.776509716849199	-0.791458372049923
Genital Neoplasms, Male	1084	0.000220956454922649	-0.779856871599904	-0.796200470549362
Lupus Erythematosus, Systemic	717	0.00021990178956061	-0.783592295365596	-0.801492651148517
Intestinal Fistula	32	0.000219579945197615	-0.784732206777931	-0.803107626433657
Dental Caries	79	0.000219087050310949	-0.78647794655465	-0.805580912132158
Skin Diseases, Genetic	354	0.000218594020213754	-0.788224165221303	-0.808054876300406
Anxiety Disorders	508	0.000218352481696086	-0.789079648630258	-0.809266886766623
Bronchiolitis	233	0.000218172215920788	-0.789718115660111	-0.81017143817512
Leprosy	176	0.000217223223914321	-0.793079264534437	-0.814933362920299
Osteoporotic Fractures	418	0.000213627574692093	-0.805814368996223	-0.832975886871636
Myopia	168	0.00021301617004805	-0.807979847753768	-0.836043839903851
Mycobacterium Infections	404	0.000212089213550019	-0.811262951055665	-0.840695193187756
Mouth Abnormalities	556	0.000211653935174791	-0.812804624126611	-0.842879366344021
Neurocutaneous Syndromes	70	0.000211604081547523	-0.812981196175726	-0.84312952569174
Personality Disorders	120	0.000211581491534443	-0.813061205697951	-0.843242879588869
Social Perception	69	0.000211184966871826	-0.814465620502621	-0.845232591399
Affective Disorders, Psychotic	680	0.000210872105370807	-0.815573716329355	-0.846802491791589
Hematologic Diseases	1454	0.000210408835822507	-0.817214528802136	-0.849127121199117
Postmortem Changes	35	0.00021039292689184	-0.817270875203408	-0.849206950249406
Cleft Lip	562	0.000209850212642	-0.819193065672348	-0.851930223362629
Mouth Diseases	1177	0.000209631372604743	-0.819968155388457	-0.853028335656038
Microsatellite Instability	315	0.000209488532153556	-0.820474069051	-0.853745091407916
Malabsorption Syndromes	471	0.000209273906194286	-0.821234233305793	-0.854822057978172
Antisocial Personality Disorder	54	0.000208809184759166	-0.822880188085059	-0.857153972774539
Crohn Disease	606	0.000208254892957209	-0.82484338403771	-0.859935340615153
Kidney Diseases	1916	0.00020778553321347	-0.826505766822363	-0.86229052987162
Reward	206	0.000206644342506987	-0.830547646872294	-0.868016883968529
Cleft Palate	571	0.000206409717303482	-0.83137864463969	-0.86919420427766
Lymphedema	53	0.000205955618384325	-0.832986976491333	-0.87147281660016
Lymphoma	1058	0.000205554169398629	-0.834408832310116	-0.873487238055651
Deafness	134	0.000205524988939015	-0.83451218393828	-0.873633661999966
Jaundice	34	0.000205506259480531	-0.834578520111685	-0.873727644110682
Jaw Abnormalities	575	0.000205404920197894	-0.834937444542488	-0.874236152121661
Nervous System Diseases	4368	0.000203676754355982	-0.841058278685039	-0.882907874992135
Genital Neoplasms, Female	1167	0.000203594205353602	-0.841350651523309	-0.883322095696254
Lung Diseases, Obstructive	1352	0.000203338793538602	-0.842255271508119	-0.884603720655969
Psychiatry	2353	0.000203029008540624	-0.843352470947252	-0.886158183536062
Asperger Syndrome	72	0.000202966215990337	-0.84357487019643	-0.88647326880231
Breast Neoplasms	1597	0.000202956458179151	-0.843609430504482	-0.886522232294339
Lymphatic Diseases	1351	0.00020290298884035	-0.843798808714939	-0.886790534836205
Adenocarcinoma	1500	0.000202867209850727	-0.843925531079168	-0.886970069389584
Breast Diseases	1598	0.000202829696251672	-0.844058397099511	-0.887158307998977
Gonadal Disorders	1329	0.000202447925124095	-0.845410557694078	-0.889073988391449
Celiac Disease	489	0.00020241442360835	-0.845529213679766	-0.889242094862044
Genital Diseases, Female	1597	0.000202376836634813	-0.845662339578543	-0.88943070165553
Leukemia, Promyelocytic, Acute	58	0.000202333515143845	-0.845815776045455	-0.889648083549614
Psychoses, Substance-Induced	76	0.000202281067106777	-0.846001536999763	-0.889911261325452
Hepatitis	1331	0.000202078781294237	-0.846717994806021	-0.89092630656268
Pituitary Neoplasms	41	0.000201874910511496	-0.847440066274747	-0.891949304984731
Heart Diseases	1899	0.000201132561794665	-0.850069323989174	-0.895674319210499
Joint Diseases	1284	0.000201000105812619	-0.850538457840583	-0.896338966978079
Asthma	1178	0.000200867728942989	-0.85100731149089	-0.897003217769325
Sciatica	34	0.000200766064030697	-0.851367389239891	-0.897513359749721
Hypertension	1889	0.000200375590169144	-0.85275037326006	-0.899472709387024
Ileal Diseases	35	0.000200047067414411	-0.853913938263492	-0.901121196017531
Hepatitis C	1294	0.000199492394040606	-0.85587848567093	-0.90390447853858
Neoplastic Processes	1198	0.000198966516548879	-0.857741043550557	-0.906543266877912
Genital Diseases, Male	1375	0.000198066580791964	-0.860928444535715	-0.911059033418327
Lymphoproliferative Disorders	1292	0.000197924278892833	-0.861432450749487	-0.911773086782466
Ataxia Telangiectasia	196	0.000197898852882252	-0.861522504834517	-0.911900671364984
Hyperparathyroidism, Secondary	141	0.000197510365517852	-0.86289845306026	-0.913850053004786
Nondisjunction, Genetic	46	0.000197425435517781	-0.863199258938696	-0.914276221261408
Microcephaly	63	0.000197199596500196	-0.863999137709604	-0.915409453574152
Rheumatic Diseases	1305	0.000196924957009311	-0.86497185845893	-0.916787560638004
Intestinal Neoplasms	1339	0.000196747662162726	-0.865599803025332	-0.917677204292944
Respiratory Hypersensitivity	993	0.000196629165895194	-0.866019494227698	-0.918271803936282
Colorectal Neoplasms	1323	0.000196519468652112	-0.866408020961947	-0.918822251161075
Inflammation	2033	0.000196437066808001	-0.866699872593664	-0.919235733443163
Hirschsprung Disease	51	0.000196211997712969	-0.867497024445586	-0.920365102379578
Ectodermal Dysplasia	37	0.000196198823753527	-0.867543684099878	-0.920431207681867
Hepatitis B	1302	0.000195952013021844	-0.868417840686357	-0.921669673467216
Panic Disorder	351	0.000195876756889139	-0.868684383569758	-0.922047299451537
Hepatitis A	1288	0.000195225171793544	-0.870992173831066	-0.925316873029772
Hepatitis D	1288	0.000195225171793544	-0.870992173831066	-0.925316873029772
Hepatitis E	1288	0.000195225171793544	-0.870992173831066	-0.925316873029772
Mood Disorders	1109	0.000195135420712815	-0.871310055058629	-0.925767232874027
Neurofibromatosis 2	60	0.000194946098728659	-0.871980597454764	-0.926717227220673
Brain Diseases	3125	0.000194885382252307	-0.872195643645622	-0.927021895004188
Schizophrenia	1617	0.00019452250570172	-0.873480883248498	-0.928842764741667
Airway Remodeling	232	0.000193738689134802	-0.876257012187014	-0.932775859520393
Gastrointestinal Stromal Tumors	62	0.000192965189127705	-0.878996601836272	-0.936657187075411
Chromosome Deletion	269	0.000192753022819847	-0.879748054474402	-0.937721811418496
Obesity	1760	0.000192406226609855	-0.880976340574699	-0.939461991991824
Hypersensitivity	1248	0.000192385344635965	-0.881050300547551	-0.939566775159142
Alcohol-Induced Disorders, Nervous System	35	0.000192230003407597	-0.881600489581078	-0.940346258267818
Epstein-Barr Virus Infections	274	0.000191719325740896	-0.883409212576508	-0.942908775761435
Bipolar Disorder	911	0.000191566303331173	-0.883951188796205	-0.943676623324389
Mumps	55	0.000191305038798008	-0.88487653799363	-0.944987616501397
Craniofacial Abnormalities	670	0.000190148388316318	-0.88897317362178	-0.950791545841952
Reinforcement 	60	0.000190088720021943	-0.889184507351784	-0.95109095397769
Neurofibromatosis 1	62	0.000189396962656123	-0.891634580140158	-0.95456210704906
Psoriasis	448	0.000188394919066497	-0.895183627614052	-0.959590238089862
Endocrine Gland Neoplasms	1445	0.000188157821435738	-0.896023382247705	-0.960779964733753
Pseudoxanthoma Elasticum	94	0.000188109957707533	-0.896192906453474	-0.961020139013604
Neoplasms, Nerve Tissue	1104	0.000188037940266298	-0.896447978508759	-0.96138151364391
Dermatitis, Atopic	225	0.000187800741049902	-0.897288092939385	-0.962571750031991
Adrenal Insufficiency	92	0.000187450687944018	-0.898527914344388	-0.964328273306871
Cocaine-Related Disorders	99	0.000187374358577128	-0.898798258418786	-0.964711284647851
Pain Perception	38	0.000187321628390386	-0.898985018693484	-0.964975878215929
Autoimmune Diseases	2160	0.00018567832409816	-0.904805289395817	-0.973221776305356
Neuromyelitis Optica	39	0.000185151094892068	-0.906672634790184	-0.97586734738052
Clubfoot	58	0.000184781605830472	-0.907981294647162	-0.977721397881993
Lymphocytosis	38	0.000184422609073367	-0.909252792760748	-0.979522799294701
Obsessive-Compulsive Disorder	357	0.00018398621782532	-0.910798407415183	-0.981712556709402
Dystonic Disorders	41	0.000183322107876148	-0.91315055832149	-0.985044978456829
Foot Deformities, Congenital	61	0.000180722241828417	-0.922358788506966	-0.998090785357698
Hyperphagia	191	0.000180468974968362	-0.923255811470044	-0.999361647198275
Connective Tissue Diseases	1436	0.000180366265138214	-0.923619590119002	-0.999877032447489
Hypersensitivity, Immediate	1112	0.000180297311852587	-0.923863809518941	-1.00022303152319
Anorexia Nervosa	231	0.000179923598436331	-0.925187431235257	-1.0020982793149
Body Weight	1851	0.000179845769790162	-0.925463085471203	-1.00248881385423
Neoplasms, Experimental	302	0.000179401861799148	-0.927035322997054	-1.00471628935728
Eating Disorders	442	0.000178431933476279	-0.930470624315054	-1.00958326995379
Musculoskeletal Diseases	2616	0.000176505338280332	-0.93729425742261	-1.01925068682875
Leukemia	1388	0.000176425317208414	-0.937577676812835	-1.01965222268986
Edema	2131	0.000176254674453729	-0.938182060937161	-1.02050848696878
Neurofibromatoses	41	0.000175610480137618	-0.940463674465712	-1.02374097452788
Infection	1813	0.00017482577234608	-0.943242959952027	-1.02767854136174
Leukemia, B-Cell, Chronic	597	0.000174501059491916	-0.944393031013548	-1.02930791038148
Hypospadias	62	0.000174214353130662	-0.945408490318605	-1.03074656751132
Neurofibroma	42	0.000173655885307882	-0.947386476941348	-1.03354889010893
Leukemia, Lymphocytic, Chronic	601	0.000173434529233342	-0.948170477982131	-1.03465962756685
CADASIL	2378	0.000173376808232373	-0.948374914769912	-1.03494926442465
Gastrointestinal Neoplasms	1812	0.000173012055419259	-0.949666799737175	-1.03677954901589
Lung Diseases	2307	0.000171358084241344	-0.955524850516243	-1.04507897222099
Anorexia	249	0.000170687987154705	-0.95789820672272	-1.04844143668517
Digestive System Neoplasms	2132	0.00016995158548184	-0.960506401140518	-1.05213660937842
Arthritis	1496	0.000169687093229884	-0.961443182302919	-1.05346379884989
